name,namespace,rootEntityType,methodName,methodVersion,methodNamespace,methodUrl,sourceRepo,workspace_key,name_key,methodPath
gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_THCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
PairedEndSingleSampleWf-Firecloud-B37,gatk,sample,NA,1.2.0,NA,dockstore://github.com%2Fgatk-workflows%2Fbroad-prod-wgs-germline-snps-indels%2FPairedEndSingleSampleWf-Firecloud-B37/1.2.0,dockstore,help-gatk:Pre-processing_b37_v3,PairedEndSingleSampleWf-Firecloud-B37:help-gatk:Pre-processing_b37_v3,github.com/gatk-workflows/broad-prod-wgs-germline-snps-indels/PairedEndSingleSampleWf-Firecloud-B37
fetch_data_from_viral_ai,viral-ai,participant,fetch_data_from_viral_ai,1,viral-ai,agora://viral-ai/fetch_data_from_viral_ai/1,agora,terra-billing-account-on-gcp:Viral%20AI,fetch_data_from_viral_ai:terra-billing-account-on-gcp:Viral%20AI,NA
Optimus,help-gatk,sample_set,NA,optimus_1.3.6_terra_patch2,NA,dockstore://github.com%2FHumanCellAtlas%2Fskylab%2FOptimus/optimus_1.3.6_terra_patch2,dockstore,featured-workspaces-hca:HCA_Optimus_Pipeline_archive,Optimus:featured-workspaces-hca:HCA_Optimus_Pipeline_archive,github.com/HumanCellAtlas/skylab/Optimus
panoply_accumulate,broadcptac,sample_set,panoply_accumulate,19,broadcptac,agora://broadcptac/panoply_accumulate/19,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_accumulate:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_association,broadcptac,sample_set,panoply_association,20,broadcptac,agora://broadcptac/panoply_association/20,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_association:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_association_report,broadcptac,sample_set,panoply_association_report,19,broadcptac,agora://broadcptac/panoply_association_report/19,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_association_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_blacksheep,broadcptac,sample_set,panoply_blacksheep,27,broadcptac,agora://broadcptac/panoply_blacksheep/27,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_blacksheep:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_blacksheep_report,broadcptac,sample_set,panoply_blacksheep_report,19,broadcptac,agora://broadcptac/panoply_blacksheep_report/19,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_blacksheep_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_blacksheep_workflow,broadcptac,sample_set,panoply_blacksheep_workflow,29,broadcptac,agora://broadcptac/panoply_blacksheep_workflow/29,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_blacksheep_workflow:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_check_yaml_default,broadcptac,sample_set,panoply_check_yaml_default,11,broadcptac,agora://broadcptac/panoply_check_yaml_default/11,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_check_yaml_default:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_cmap_analysis,broadcptac,sample_set,panoply_cmap_analysis,16,broadcptac,agora://broadcptac/panoply_cmap_analysis/16,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_cmap_analysis:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_cmap_annotate,broadcptac,sample_set,panoply_cmap_annotate,16,broadcptac,agora://broadcptac/panoply_cmap_annotate/16,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_cmap_annotate:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_cna_correlation,broadcptac,sample_set,panoply_cna_correlation,12,broadcptac,agora://broadcptac/panoply_cna_correlation/12,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_cna_correlation:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_cna_correlation_report,broadcptac,sample_set,panoply_cna_correlation_report,17,broadcptac,agora://broadcptac/panoply_cna_correlation_report/17,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_cna_correlation_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_cna_setup,broadcptac,sample_set,panoply_cna_setup,17,broadcptac,agora://broadcptac/panoply_cna_setup/17,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_cna_setup:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_cons_clust,broadcptac,sample_set,panoply_cons_clust,22,broadcptac,agora://broadcptac/panoply_cons_clust/22,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_cons_clust:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_cons_clust_report,broadcptac,sample_set,panoply_cons_clust_report,14,broadcptac,agora://broadcptac/panoply_cons_clust_report/14,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_cons_clust_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_cosmo,broadcptac,sample_set,panoply_cosmo,2,broadcptac,agora://broadcptac/panoply_cosmo/2,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_cosmo:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_download,broadcptac,sample_set,panoply_download,16,broadcptac,agora://broadcptac/panoply_download/16,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_download:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_filter,broadcptac,sample_set,panoply_filter,2,broadcptac,agora://broadcptac/panoply_filter/2,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_filter:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_harmonize,broadcptac,sample_set,panoply_harmonize,16,broadcptac,agora://broadcptac/panoply_harmonize/16,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_harmonize:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_immune_analysis,broadcptac,sample_set,panoply_immune_analysis,33,broadcptac,agora://broadcptac/panoply_immune_analysis/33,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_immune_analysis:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_immune_analysis_report,broadcptac,sample_set,panoply_immune_analysis_report,14,broadcptac,agora://broadcptac/panoply_immune_analysis_report/14,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_immune_analysis_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_immune_analysis_workflow,broadcptac,sample_set,panoply_immune_analysis_workflow,28,broadcptac,agora://broadcptac/panoply_immune_analysis_workflow/28,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_immune_analysis_workflow:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_make_pairs_workflow,broadcptac,sample_set,panoply_make_pairs_workflow,28,broadcptac,agora://broadcptac/panoply_make_pairs_workflow/28,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_make_pairs_workflow:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_mimp,broadcptac,sample_set,panoply_mimp,9,broadcptac,agora://broadcptac/panoply_mimp/9,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_mimp:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_mimp_report,broadcptac,sample_set,panoply_mimp_report,6,broadcptac,agora://broadcptac/panoply_mimp_report/6,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_mimp_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_mo_nmf,broadcptac,sample_set,panoply_mo_nmf,18,broadcptac,agora://broadcptac/panoply_mo_nmf/18,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_mo_nmf:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_mo_nmf_gct,broadcptac,sample_set,panoply_mo_nmf_gct,44,broadcptac,agora://broadcptac/panoply_mo_nmf_gct/44,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_mo_nmf_gct:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_mo_nmf_pre,broadcptac,sample_set,panoply_mo_nmf_pre,19,broadcptac,agora://broadcptac/panoply_mo_nmf_pre/19,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_mo_nmf_pre:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_mo_nmf_report,broadcptac,sample_set,panoply_mo_nmf_report,11,broadcptac,agora://broadcptac/panoply_mo_nmf_report/11,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_mo_nmf_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_mo_nmf_tar,broadcptac,sample_set,panoply_mo_nmf_tar,30,broadcptac,agora://broadcptac/panoply_mo_nmf_tar/30,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_mo_nmf_tar:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_normalize_filter_workflow,broadcptac,sample_set,panoply_normalize_filter_workflow,18,broadcptac,agora://broadcptac/panoply_normalize_filter_workflow/18,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_normalize_filter_workflow:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_normalize_ms_data,broadcptac,sample_set,panoply_normalize_ms_data,25,broadcptac,agora://broadcptac/panoply_normalize_ms_data/25,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_normalize_ms_data:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_normalize_ms_data_report,broadcptac,sample_set,panoply_normalize_ms_data_report,17,broadcptac,agora://broadcptac/panoply_normalize_ms_data_report/17,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_normalize_ms_data_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_omicsev,broadcptac,sample_set,panoply_omicsev,3,broadcptac,agora://broadcptac/panoply_omicsev/3,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_omicsev:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_parse_sm_table,broadcptac,sample_set,panoply_parse_sm_table,19,broadcptac,agora://broadcptac/panoply_parse_sm_table/19,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_parse_sm_table:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_process_SM_table,broadcptac,sample_set,panoply_process_SM_table,33,broadcptac,agora://broadcptac/panoply_process_SM_table/33,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_process_SM_table:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_ptm_normalization,broadcptac,sample_set,panoply_ptm_normalization,8,broadcptac,agora://broadcptac/panoply_ptm_normalization/8,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_ptm_normalization:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_quilts,broadcptac,sample_set,panoply_quilts,6,broadcptac,agora://broadcptac/panoply_quilts/6,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_quilts:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_rna_protein_correlation,broadcptac,sample_set,panoply_rna_protein_correlation,16,broadcptac,agora://broadcptac/panoply_rna_protein_correlation/16,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_rna_protein_correlation:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_rna_protein_correlation_report,broadcptac,sample_set,panoply_rna_protein_correlation_report,15,broadcptac,agora://broadcptac/panoply_rna_protein_correlation_report/15,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_rna_protein_correlation_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_sampleqc,broadcptac,sample_set,panoply_sampleqc,16,broadcptac,agora://broadcptac/panoply_sampleqc/16,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_sampleqc:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_sampleqc_report,broadcptac,sample_set,panoply_sampleqc_report,16,broadcptac,agora://broadcptac/panoply_sampleqc_report/16,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_sampleqc_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_so_nmf_assemble_drivers,broadcptac,sample_set,panoply_so_nmf_assemble_drivers,3,broadcptac,agora://broadcptac/panoply_so_nmf_assemble_drivers/3,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_so_nmf_assemble_drivers:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_so_nmf_assemble_results,broadcptac,sample_set,panoply_so_nmf_assemble_results,3,broadcptac,agora://broadcptac/panoply_so_nmf_assemble_results/3,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_so_nmf_assemble_results:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_so_nmf_gct,broadcptac,sample_set,panoply_so_nmf_gct,18,broadcptac,agora://broadcptac/panoply_so_nmf_gct/18,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_so_nmf_gct:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_so_nmf_pre,broadcptac,sample_set,panoply_so_nmf_pre,2,broadcptac,agora://broadcptac/panoply_so_nmf_pre/2,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_so_nmf_pre:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_so_nmf_sankey,broadcptac,sample_set,panoply_so_nmf_sankey,3,broadcptac,agora://broadcptac/panoply_so_nmf_sankey/3,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_so_nmf_sankey:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_so_nmf_sankey_report,broadcptac,sample_set,panoply_so_nmf_sankey_report,4,broadcptac,agora://broadcptac/panoply_so_nmf_sankey_report/4,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_so_nmf_sankey_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_so_nmf_sankey_workflow,broadcptac,sample_set,panoply_so_nmf_sankey_workflow,18,broadcptac,agora://broadcptac/panoply_so_nmf_sankey_workflow/18,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_so_nmf_sankey_workflow:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_so_nmf_workflow,broadcptac,sample_set,panoply_so_nmf_workflow,17,broadcptac,agora://broadcptac/panoply_so_nmf_workflow/17,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_so_nmf_workflow:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_ssgsea,broadcptac,sample_set,panoply_ssgsea,27,broadcptac,agora://broadcptac/panoply_ssgsea/27,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_ssgsea:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_ssgsea_report,broadcptac,sample_set,panoply_ssgsea_report,20,broadcptac,agora://broadcptac/panoply_ssgsea_report/20,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_ssgsea_report:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
panoply_unified_assemble_results,broadcptac,sample_set,panoply_unified_assemble_results,10,broadcptac,agora://broadcptac/panoply_unified_assemble_results/10,agora,broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,panoply_unified_assemble_results:broad-firecloud-cptac:PANOPLY_Production_Modules_v1_3,NA
Breakpointer_fix_sample,broad-firecloud-wupo1,pair,Breakpointer_fix_sample,1,stewart,agora://stewart/Breakpointer_fix_sample/1,agora,broad-firecloud-wupo1:CLLmap_Methods_Apr2021,Breakpointer_fix_sample:broad-firecloud-wupo1:CLLmap_Methods_Apr2021,NA
bsmap_mcall_PE_trim5p2R2,broad-firecloud-wupo1,sample,bsmap_mcall_PE,2,bknisbac,agora://bknisbac/bsmap_mcall_PE/2,agora,broad-firecloud-wupo1:CLLmap_Methods_Apr2021,bsmap_mcall_PE_trim5p2R2:broad-firecloud-wupo1:CLLmap_Methods_Apr2021,NA
bsmap_mcall_PE_trimRRBS_trim5p6R1_trim5p6R2,broad-firecloud-wupo1,sample,bsmap_mcall_PE,2,bknisbac,agora://bknisbac/bsmap_mcall_PE/2,agora,broad-firecloud-wupo1:CLLmap_Methods_Apr2021,bsmap_mcall_PE_trimRRBS_trim5p6R1_trim5p6R2:broad-firecloud-wupo1:CLLmap_Methods_Apr2021,NA
bsmap_mcall_SE_uniq,broad-firecloud-wupo1,sample,bsmap_mcall_SE,1,bknisbac,agora://bknisbac/bsmap_mcall_SE/1,agora,broad-firecloud-wupo1:CLLmap_Methods_Apr2021,bsmap_mcall_SE_uniq:broad-firecloud-wupo1:CLLmap_Methods_Apr2021,NA
CrossCheckLaneFingerprints_WESvsRNA,broad-firecloud-wupo1,sample,CrossCheckLaneFingerprints,3,getzlab,agora://getzlab/CrossCheckLaneFingerprints/3,agora,broad-firecloud-wupo1:CLLmap_Methods_Apr2021,CrossCheckLaneFingerprints_WESvsRNA:broad-firecloud-wupo1:CLLmap_Methods_Apr2021,NA
